STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TLD,E,16,RAINTIP,20211209 0000,20211209 0000,16.31, ,INCHES
TLD,E,16,RAINTIP,20211209 0100,20211209 0100,16.31, ,INCHES
TLD,E,16,RAINTIP,20211209 0200,20211209 0200,16.31, ,INCHES
TLD,E,16,RAINTIP,20211209 0300,20211209 0300,16.31, ,INCHES
TLD,E,16,RAINTIP,20211209 0341,20211209 0341,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 0400,20211209 0400,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 0500,20211209 0500,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 0600,20211209 0600,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 0700,20211209 0700,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 0800,20211209 0800,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 0900,20211209 0900,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 1000,20211209 1000,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 1100,20211209 1100,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 1200,20211209 1200,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 1300,20211209 1300,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 1400,20211209 1400,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 1500,20211209 1500,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 1600,20211209 1600,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 1700,20211209 1700,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 1800,20211209 1800,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 1900,20211209 1900,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 2000,20211209 2000,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 2100,20211209 2100,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 2200,20211209 2200,16.32, ,INCHES
TLD,E,16,RAINTIP,20211209 2300,20211209 2300,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 0000,20211210 0000,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 0100,20211210 0100,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 0200,20211210 0200,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 0300,20211210 0300,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 0400,20211210 0400,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 0500,20211210 0500,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 0600,20211210 0600,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 0700,20211210 0700,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 0800,20211210 0800,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 0900,20211210 0900,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 1000,20211210 1000,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 1100,20211210 1100,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 1200,20211210 1200,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 1300,20211210 1300,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 1400,20211210 1400,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 1500,20211210 1500,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 1600,20211210 1600,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 1700,20211210 1700,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 1800,20211210 1800,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 1900,20211210 1900,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 2000,20211210 2000,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 2100,20211210 2100,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 2200,20211210 2200,16.32, ,INCHES
TLD,E,16,RAINTIP,20211210 2300,20211210 2300,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 0000,20211211 0000,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 0100,20211211 0100,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 0200,20211211 0200,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 0300,20211211 0300,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 0400,20211211 0400,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 0500,20211211 0500,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 0600,20211211 0600,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 0700,20211211 0700,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 0800,20211211 0800,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 0900,20211211 0900,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 1000,20211211 1000,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 1100,20211211 1100,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 1200,20211211 1200,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 1300,20211211 1300,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 1400,20211211 1400,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 1500,20211211 1500,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 1600,20211211 1600,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 1700,20211211 1700,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 1800,20211211 1800,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 1900,20211211 1900,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 2000,20211211 2000,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 2100,20211211 2100,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 2200,20211211 2200,16.32, ,INCHES
TLD,E,16,RAINTIP,20211211 2300,20211211 2300,16.32, ,INCHES
TLD,E,16,RAINTIP,20211212 0000,20211212 0000,16.32, ,INCHES
TLD,E,16,RAINTIP,20211212 0100,20211212 0100,16.32, ,INCHES
TLD,E,16,RAINTIP,20211212 0147,20211212 0147,16.33, ,INCHES
TLD,E,16,RAINTIP,20211212 0200,20211212 0200,16.33, ,INCHES
TLD,E,16,RAINTIP,20211212 0205,20211212 0205,16.34, ,INCHES
TLD,E,16,RAINTIP,20211212 0219,20211212 0219,16.35, ,INCHES
TLD,E,16,RAINTIP,20211212 0300,20211212 0300,16.35, ,INCHES
TLD,E,16,RAINTIP,20211212 0327,20211212 0327,16.36, ,INCHES
TLD,E,16,RAINTIP,20211212 0400,20211212 0400,16.36, ,INCHES
TLD,E,16,RAINTIP,20211212 0428,20211212 0428,16.37, ,INCHES
TLD,E,16,RAINTIP,20211212 0446,20211212 0446,16.38, ,INCHES
TLD,E,16,RAINTIP,20211212 0500,20211212 0500,16.38, ,INCHES
TLD,E,16,RAINTIP,20211212 0501,20211212 0501,16.39, ,INCHES
TLD,E,16,RAINTIP,20211212 0558,20211212 0558,16.40, ,INCHES
TLD,E,16,RAINTIP,20211212 0600,20211212 0600,16.40, ,INCHES
TLD,E,16,RAINTIP,20211212 0621,20211212 0621,16.41, ,INCHES
TLD,E,16,RAINTIP,20211212 0700,20211212 0700,16.41, ,INCHES
TLD,E,16,RAINTIP,20211212 0706,20211212 0706,16.42, ,INCHES
TLD,E,16,RAINTIP,20211212 0800,20211212 0800,16.42, ,INCHES
TLD,E,16,RAINTIP,20211212 0813,20211212 0813,16.43, ,INCHES
TLD,E,16,RAINTIP,20211212 0900,20211212 0900,16.43, ,INCHES
TLD,E,16,RAINTIP,20211212 1000,20211212 1000,16.43, ,INCHES
TLD,E,16,RAINTIP,20211212 1100,20211212 1100,16.43, ,INCHES
TLD,E,16,RAINTIP,20211212 1155,20211212 1155,16.44, ,INCHES
TLD,E,16,RAINTIP,20211212 1159,20211212 1159,16.45, ,INCHES
TLD,E,16,RAINTIP,20211212 1200,20211212 1200,16.45, ,INCHES
TLD,E,16,RAINTIP,20211212 1219,20211212 1219,16.46, ,INCHES
TLD,E,16,RAINTIP,20211212 1300,20211212 1300,16.48, ,INCHES
TLD,E,16,RAINTIP,20211212 1308,20211212 1308,16.49, ,INCHES
TLD,E,16,RAINTIP,20211212 1313,20211212 1313,16.50, ,INCHES
TLD,E,16,RAINTIP,20211212 1317,20211212 1317,16.51, ,INCHES
TLD,E,16,RAINTIP,20211212 1328,20211212 1328,16.52, ,INCHES
TLD,E,16,RAINTIP,20211212 1340,20211212 1340,16.53, ,INCHES
TLD,E,16,RAINTIP,20211212 1350,20211212 1350,16.54, ,INCHES
TLD,E,16,RAINTIP,20211212 1357,20211212 1357,16.55, ,INCHES
TLD,E,16,RAINTIP,20211212 1400,20211212 1400,16.55, ,INCHES
TLD,E,16,RAINTIP,20211212 1408,20211212 1408,16.56, ,INCHES
TLD,E,16,RAINTIP,20211212 1413,20211212 1413,16.57, ,INCHES
TLD,E,16,RAINTIP,20211212 1416,20211212 1416,16.58, ,INCHES
TLD,E,16,RAINTIP,20211212 1418,20211212 1418,16.59, ,INCHES
TLD,E,16,RAINTIP,20211212 1420,20211212 1420,16.60, ,INCHES
TLD,E,16,RAINTIP,20211212 1425,20211212 1425,16.61, ,INCHES
TLD,E,16,RAINTIP,20211212 1429,20211212 1429,16.62, ,INCHES
TLD,E,16,RAINTIP,20211212 1435,20211212 1435,16.63, ,INCHES
TLD,E,16,RAINTIP,20211212 1439,20211212 1439,16.64, ,INCHES
TLD,E,16,RAINTIP,20211212 1444,20211212 1444,16.65, ,INCHES
TLD,E,16,RAINTIP,20211212 1448,20211212 1448,16.66, ,INCHES
TLD,E,16,RAINTIP,20211212 1450,20211212 1450,16.67, ,INCHES
TLD,E,16,RAINTIP,20211212 1456,20211212 1456,16.68, ,INCHES
TLD,E,16,RAINTIP,20211212 1500,20211212 1500,16.68, ,INCHES
TLD,E,16,RAINTIP,20211212 1502,20211212 1502,16.69, ,INCHES
TLD,E,16,RAINTIP,20211212 1505,20211212 1505,16.70, ,INCHES
TLD,E,16,RAINTIP,20211212 1511,20211212 1511,16.71, ,INCHES
TLD,E,16,RAINTIP,20211212 1514,20211212 1514,16.72, ,INCHES
TLD,E,16,RAINTIP,20211212 1518,20211212 1518,16.73, ,INCHES
TLD,E,16,RAINTIP,20211212 1527,20211212 1527,16.74, ,INCHES
TLD,E,16,RAINTIP,20211212 1533,20211212 1533,16.75, ,INCHES
TLD,E,16,RAINTIP,20211212 1540,20211212 1540,16.76, ,INCHES
TLD,E,16,RAINTIP,20211212 1545,20211212 1545,16.77, ,INCHES
TLD,E,16,RAINTIP,20211212 1549,20211212 1549,16.78, ,INCHES
TLD,E,16,RAINTIP,20211212 1551,20211212 1551,16.79, ,INCHES
TLD,E,16,RAINTIP,20211212 1554,20211212 1554,16.80, ,INCHES
TLD,E,16,RAINTIP,20211212 1556,20211212 1556,16.81, ,INCHES
TLD,E,16,RAINTIP,20211212 1558,20211212 1558,16.82, ,INCHES
TLD,E,16,RAINTIP,20211212 1600,20211212 1600,16.82, ,INCHES
TLD,E,16,RAINTIP,20211212 1602,20211212 1602,16.83, ,INCHES
TLD,E,16,RAINTIP,20211212 1604,20211212 1604,16.84, ,INCHES
TLD,E,16,RAINTIP,20211212 1608,20211212 1608,16.85, ,INCHES
TLD,E,16,RAINTIP,20211212 1611,20211212 1611,16.86, ,INCHES
TLD,E,16,RAINTIP,20211212 1618,20211212 1618,16.87, ,INCHES
TLD,E,16,RAINTIP,20211212 1625,20211212 1625,16.88, ,INCHES
TLD,E,16,RAINTIP,20211212 1629,20211212 1629,16.89, ,INCHES
TLD,E,16,RAINTIP,20211212 1635,20211212 1635,16.90, ,INCHES
TLD,E,16,RAINTIP,20211212 1638,20211212 1638,16.91, ,INCHES
TLD,E,16,RAINTIP,20211212 1645,20211212 1645,16.93, ,INCHES
TLD,E,16,RAINTIP,20211212 1648,20211212 1648,16.94, ,INCHES
TLD,E,16,RAINTIP,20211212 1652,20211212 1652,16.95, ,INCHES
TLD,E,16,RAINTIP,20211212 1656,20211212 1656,16.96, ,INCHES
TLD,E,16,RAINTIP,20211212 1700,20211212 1700,16.97, ,INCHES
TLD,E,16,RAINTIP,20211212 1703,20211212 1703,16.98, ,INCHES
TLD,E,16,RAINTIP,20211212 1708,20211212 1708,16.99, ,INCHES
TLD,E,16,RAINTIP,20211212 1715,20211212 1715,17.00, ,INCHES
TLD,E,16,RAINTIP,20211212 1719,20211212 1719,17.01, ,INCHES
TLD,E,16,RAINTIP,20211212 1723,20211212 1723,17.02, ,INCHES
TLD,E,16,RAINTIP,20211212 1728,20211212 1728,17.03, ,INCHES
TLD,E,16,RAINTIP,20211212 1734,20211212 1734,17.04, ,INCHES
TLD,E,16,RAINTIP,20211212 1738,20211212 1738,17.05, ,INCHES
TLD,E,16,RAINTIP,20211212 1742,20211212 1742,17.06, ,INCHES
TLD,E,16,RAINTIP,20211212 1746,20211212 1746,17.07, ,INCHES
TLD,E,16,RAINTIP,20211212 1755,20211212 1755,17.08, ,INCHES
TLD,E,16,RAINTIP,20211212 1758,20211212 1758,17.10, ,INCHES
TLD,E,16,RAINTIP,20211212 1800,20211212 1800,17.10, ,INCHES
TLD,E,16,RAINTIP,20211212 1801,20211212 1801,17.11, ,INCHES
TLD,E,16,RAINTIP,20211212 1804,20211212 1804,17.12, ,INCHES
TLD,E,16,RAINTIP,20211212 1807,20211212 1807,17.13, ,INCHES
TLD,E,16,RAINTIP,20211212 1810,20211212 1810,17.15, ,INCHES
TLD,E,16,RAINTIP,20211212 1813,20211212 1813,17.17, ,INCHES
TLD,E,16,RAINTIP,20211212 1818,20211212 1818,17.18, ,INCHES
TLD,E,16,RAINTIP,20211212 1824,20211212 1824,17.19, ,INCHES
TLD,E,16,RAINTIP,20211212 1831,20211212 1831,17.20, ,INCHES
TLD,E,16,RAINTIP,20211212 1845,20211212 1845,17.21, ,INCHES
TLD,E,16,RAINTIP,20211212 1900,20211212 1900,17.21, ,INCHES
TLD,E,16,RAINTIP,20211212 1920,20211212 1920,17.22, ,INCHES
TLD,E,16,RAINTIP,20211212 1940,20211212 1940,17.23, ,INCHES
TLD,E,16,RAINTIP,20211212 1956,20211212 1956,17.25, ,INCHES
TLD,E,16,RAINTIP,20211212 2000,20211212 2000,17.25, ,INCHES
TLD,E,16,RAINTIP,20211212 2019,20211212 2019,17.26, ,INCHES
TLD,E,16,RAINTIP,20211212 2039,20211212 2039,17.27, ,INCHES
TLD,E,16,RAINTIP,20211212 2055,20211212 2055,17.28, ,INCHES
TLD,E,16,RAINTIP,20211212 2100,20211212 2100,17.28, ,INCHES
TLD,E,16,RAINTIP,20211212 2106,20211212 2106,17.29, ,INCHES
TLD,E,16,RAINTIP,20211212 2115,20211212 2115,17.30, ,INCHES
TLD,E,16,RAINTIP,20211212 2117,20211212 2117,17.31, ,INCHES
TLD,E,16,RAINTIP,20211212 2125,20211212 2125,17.32, ,INCHES
TLD,E,16,RAINTIP,20211212 2130,20211212 2130,17.33, ,INCHES
TLD,E,16,RAINTIP,20211212 2131,20211212 2131,17.34, ,INCHES
TLD,E,16,RAINTIP,20211212 2139,20211212 2139,17.35, ,INCHES
TLD,E,16,RAINTIP,20211212 2142,20211212 2142,17.36, ,INCHES
TLD,E,16,RAINTIP,20211212 2147,20211212 2147,17.37, ,INCHES
TLD,E,16,RAINTIP,20211212 2152,20211212 2152,17.38, ,INCHES
TLD,E,16,RAINTIP,20211212 2158,20211212 2158,17.39, ,INCHES
TLD,E,16,RAINTIP,20211212 2200,20211212 2200,17.39, ,INCHES
TLD,E,16,RAINTIP,20211212 2210,20211212 2210,17.40, ,INCHES
TLD,E,16,RAINTIP,20211212 2217,20211212 2217,17.41, ,INCHES
TLD,E,16,RAINTIP,20211212 2223,20211212 2223,17.42, ,INCHES
TLD,E,16,RAINTIP,20211212 2236,20211212 2236,17.43, ,INCHES
TLD,E,16,RAINTIP,20211212 2254,20211212 2254,17.44, ,INCHES
TLD,E,16,RAINTIP,20211212 2300,20211212 2300,17.44, ,INCHES
TLD,E,16,RAINTIP,20211212 2303,20211212 2303,17.45, ,INCHES
TLD,E,16,RAINTIP,20211212 2310,20211212 2310,17.46, ,INCHES
TLD,E,16,RAINTIP,20211212 2315,20211212 2315,17.47, ,INCHES
TLD,E,16,RAINTIP,20211212 2320,20211212 2320,17.48, ,INCHES
TLD,E,16,RAINTIP,20211212 2324,20211212 2324,17.49, ,INCHES
TLD,E,16,RAINTIP,20211212 2329,20211212 2329,17.50, ,INCHES
TLD,E,16,RAINTIP,20211212 2332,20211212 2332,17.51, ,INCHES
TLD,E,16,RAINTIP,20211212 2334,20211212 2334,17.52, ,INCHES
TLD,E,16,RAINTIP,20211212 2336,20211212 2336,17.53, ,INCHES
TLD,E,16,RAINTIP,20211212 2340,20211212 2340,17.54, ,INCHES
TLD,E,16,RAINTIP,20211212 2345,20211212 2345,17.55, ,INCHES
TLD,E,16,RAINTIP,20211212 2351,20211212 2351,17.56, ,INCHES
TLD,E,16,RAINTIP,20211212 2355,20211212 2355,17.57, ,INCHES
TLD,E,16,RAINTIP,20211212 2358,20211212 2358,17.59, ,INCHES
TLD,E,16,RAINTIP,20211213 0000,20211213 0000,17.59, ,INCHES
TLD,E,16,RAINTIP,20211213 0002,20211213 0002,17.60, ,INCHES
TLD,E,16,RAINTIP,20211213 0007,20211213 0007,17.61, ,INCHES
TLD,E,16,RAINTIP,20211213 0012,20211213 0012,17.62, ,INCHES
TLD,E,16,RAINTIP,20211213 0015,20211213 0015,17.63, ,INCHES
TLD,E,16,RAINTIP,20211213 0017,20211213 0017,17.64, ,INCHES
TLD,E,16,RAINTIP,20211213 0019,20211213 0019,17.65, ,INCHES
TLD,E,16,RAINTIP,20211213 0023,20211213 0023,17.67, ,INCHES
TLD,E,16,RAINTIP,20211213 0025,20211213 0025,17.68, ,INCHES
TLD,E,16,RAINTIP,20211213 0027,20211213 0027,17.69, ,INCHES
TLD,E,16,RAINTIP,20211213 0029,20211213 0029,17.70, ,INCHES
TLD,E,16,RAINTIP,20211213 0030,20211213 0030,17.71, ,INCHES
TLD,E,16,RAINTIP,20211213 0032,20211213 0032,17.72, ,INCHES
TLD,E,16,RAINTIP,20211213 0033,20211213 0033,17.73, ,INCHES
TLD,E,16,RAINTIP,20211213 0034,20211213 0034,17.74, ,INCHES
TLD,E,16,RAINTIP,20211213 0035,20211213 0035,17.75, ,INCHES
TLD,E,16,RAINTIP,20211213 0037,20211213 0037,17.76, ,INCHES
TLD,E,16,RAINTIP,20211213 0102,20211213 0102,17.87, ,INCHES
TLD,E,16,RAINTIP,20211213 0110,20211213 0110,17.89, ,INCHES
TLD,E,16,RAINTIP,20211213 0113,20211213 0113,17.90, ,INCHES
TLD,E,16,RAINTIP,20211213 0117,20211213 0117,17.91, ,INCHES
TLD,E,16,RAINTIP,20211213 0121,20211213 0121,17.92, ,INCHES
TLD,E,16,RAINTIP,20211213 0127,20211213 0127,17.93, ,INCHES
TLD,E,16,RAINTIP,20211213 0131,20211213 0131,17.94, ,INCHES
TLD,E,16,RAINTIP,20211213 0134,20211213 0134,17.95, ,INCHES
TLD,E,16,RAINTIP,20211213 0135,20211213 0135,17.96, ,INCHES
TLD,E,16,RAINTIP,20211213 0137,20211213 0137,17.97, ,INCHES
TLD,E,16,RAINTIP,20211213 0140,20211213 0140,17.98, ,INCHES
TLD,E,16,RAINTIP,20211213 0142,20211213 0142,17.99, ,INCHES
TLD,E,16,RAINTIP,20211213 0144,20211213 0144,18.00, ,INCHES
TLD,E,16,RAINTIP,20211213 0146,20211213 0146,18.01, ,INCHES
TLD,E,16,RAINTIP,20211213 0148,20211213 0148,18.02, ,INCHES
TLD,E,16,RAINTIP,20211213 0150,20211213 0150,18.03, ,INCHES
TLD,E,16,RAINTIP,20211213 0151,20211213 0151,18.04, ,INCHES
TLD,E,16,RAINTIP,20211213 0152,20211213 0152,18.05, ,INCHES
TLD,E,16,RAINTIP,20211213 0154,20211213 0154,18.06, ,INCHES
TLD,E,16,RAINTIP,20211213 0156,20211213 0156,18.07, ,INCHES
TLD,E,16,RAINTIP,20211213 0157,20211213 0157,18.08, ,INCHES
TLD,E,16,RAINTIP,20211213 0200,20211213 0200,18.09, ,INCHES
TLD,E,16,RAINTIP,20211213 0201,20211213 0201,18.10, ,INCHES
TLD,E,16,RAINTIP,20211213 0203,20211213 0203,18.11, ,INCHES
TLD,E,16,RAINTIP,20211213 0206,20211213 0206,18.13, ,INCHES
TLD,E,16,RAINTIP,20211213 0212,20211213 0212,18.14, ,INCHES
TLD,E,16,RAINTIP,20211213 0215,20211213 0215,18.15, ,INCHES
TLD,E,16,RAINTIP,20211213 0217,20211213 0217,18.16, ,INCHES
TLD,E,16,RAINTIP,20211213 0219,20211213 0219,18.17, ,INCHES
TLD,E,16,RAINTIP,20211213 0222,20211213 0222,18.18, ,INCHES
TLD,E,16,RAINTIP,20211213 0224,20211213 0224,18.19, ,INCHES
TLD,E,16,RAINTIP,20211213 0227,20211213 0227,18.20, ,INCHES
TLD,E,16,RAINTIP,20211213 0230,20211213 0230,18.21, ,INCHES
TLD,E,16,RAINTIP,20211213 0233,20211213 0233,18.22, ,INCHES
TLD,E,16,RAINTIP,20211213 0235,20211213 0235,18.23, ,INCHES
TLD,E,16,RAINTIP,20211213 0237,20211213 0237,18.24, ,INCHES
TLD,E,16,RAINTIP,20211213 0238,20211213 0238,18.25, ,INCHES
TLD,E,16,RAINTIP,20211213 0240,20211213 0240,18.26, ,INCHES
TLD,E,16,RAINTIP,20211213 0241,20211213 0241,18.27, ,INCHES
TLD,E,16,RAINTIP,20211213 0333,20211213 0333,18.54, ,INCHES
TLD,E,16,RAINTIP,20211213 0340,20211213 0340,18.56, ,INCHES
TLD,E,16,RAINTIP,20211213 0342,20211213 0342,18.57, ,INCHES
TLD,E,16,RAINTIP,20211213 0345,20211213 0345,18.58, ,INCHES
TLD,E,16,RAINTIP,20211213 0347,20211213 0347,18.59, ,INCHES
TLD,E,16,RAINTIP,20211213 0349,20211213 0349,18.60, ,INCHES
TLD,E,16,RAINTIP,20211213 0350,20211213 0350,18.61, ,INCHES
TLD,E,16,RAINTIP,20211213 0352,20211213 0352,18.62, ,INCHES
TLD,E,16,RAINTIP,20211213 0355,20211213 0355,18.63, ,INCHES
TLD,E,16,RAINTIP,20211213 0358,20211213 0358,18.64, ,INCHES
TLD,E,16,RAINTIP,20211213 0400,20211213 0400,18.64, ,INCHES
TLD,E,16,RAINTIP,20211213 0404,20211213 0404,18.66, ,INCHES
TLD,E,16,RAINTIP,20211213 0406,20211213 0406,18.67, ,INCHES
TLD,E,16,RAINTIP,20211213 0410,20211213 0410,18.68, ,INCHES
TLD,E,16,RAINTIP,20211213 0411,20211213 0411,18.69, ,INCHES
TLD,E,16,RAINTIP,20211213 0413,20211213 0413,18.70, ,INCHES
TLD,E,16,RAINTIP,20211213 0415,20211213 0415,18.71, ,INCHES
TLD,E,16,RAINTIP,20211213 0416,20211213 0416,18.72, ,INCHES
TLD,E,16,RAINTIP,20211213 0418,20211213 0418,18.73, ,INCHES
TLD,E,16,RAINTIP,20211213 0419,20211213 0419,18.74, ,INCHES
TLD,E,16,RAINTIP,20211213 0420,20211213 0420,18.75, ,INCHES
TLD,E,16,RAINTIP,20211213 0422,20211213 0422,18.76, ,INCHES
TLD,E,16,RAINTIP,20211213 0425,20211213 0425,18.77, ,INCHES
TLD,E,16,RAINTIP,20211213 0428,20211213 0428,18.78, ,INCHES
TLD,E,16,RAINTIP,20211213 0430,20211213 0430,18.79, ,INCHES
TLD,E,16,RAINTIP,20211213 0432,20211213 0432,18.80, ,INCHES
TLD,E,16,RAINTIP,20211213 0434,20211213 0434,18.81, ,INCHES
TLD,E,16,RAINTIP,20211213 0436,20211213 0436,18.82, ,INCHES
TLD,E,16,RAINTIP,20211213 0437,20211213 0437,18.83, ,INCHES
TLD,E,16,RAINTIP,20211213 0439,20211213 0439,18.84, ,INCHES
TLD,E,16,RAINTIP,20211213 0440,20211213 0440,18.85, ,INCHES
TLD,E,16,RAINTIP,20211213 0441,20211213 0441,18.86, ,INCHES
TLD,E,16,RAINTIP,20211213 0443,20211213 0443,18.87, ,INCHES
TLD,E,16,RAINTIP,20211213 0446,20211213 0446,18.88, ,INCHES
TLD,E,16,RAINTIP,20211213 0447,20211213 0447,18.89, ,INCHES
TLD,E,16,RAINTIP,20211213 0449,20211213 0449,18.91, ,INCHES
TLD,E,16,RAINTIP,20211213 0450,20211213 0450,18.93, ,INCHES
TLD,E,16,RAINTIP,20211213 0451,20211213 0451,18.94, ,INCHES
TLD,E,16,RAINTIP,20211213 0452,20211213 0452,18.95, ,INCHES
TLD,E,16,RAINTIP,20211213 0453,20211213 0453,18.96, ,INCHES
TLD,E,16,RAINTIP,20211213 0454,20211213 0454,18.98, ,INCHES
TLD,E,16,RAINTIP,20211213 0455,20211213 0455,18.99, ,INCHES
TLD,E,16,RAINTIP,20211213 0456,20211213 0456,19.00, ,INCHES
TLD,E,16,RAINTIP,20211213 0457,20211213 0457,19.01, ,INCHES
TLD,E,16,RAINTIP,20211213 0458,20211213 0458,19.03, ,INCHES
TLD,E,16,RAINTIP,20211213 0459,20211213 0459,19.04, ,INCHES
TLD,E,16,RAINTIP,20211213 0500,20211213 0500,19.05, ,INCHES
TLD,E,16,RAINTIP,20211213 0502,20211213 0502,19.06, ,INCHES
TLD,E,16,RAINTIP,20211213 0503,20211213 0503,19.07, ,INCHES
TLD,E,16,RAINTIP,20211213 0505,20211213 0505,19.08, ,INCHES
TLD,E,16,RAINTIP,20211213 0506,20211213 0506,19.09, ,INCHES
TLD,E,16,RAINTIP,20211213 0508,20211213 0508,19.10, ,INCHES
TLD,E,16,RAINTIP,20211213 0509,20211213 0509,19.11, ,INCHES
TLD,E,16,RAINTIP,20211213 0512,20211213 0512,19.12, ,INCHES
TLD,E,16,RAINTIP,20211213 0532,20211213 0532,19.21, ,INCHES
TLD,E,16,RAINTIP,20211213 0534,20211213 0534,19.22, ,INCHES
TLD,E,16,RAINTIP,20211213 0536,20211213 0536,19.23, ,INCHES
TLD,E,16,RAINTIP,20211213 0538,20211213 0538,19.24, ,INCHES
TLD,E,16,RAINTIP,20211213 0540,20211213 0540,19.25, ,INCHES
TLD,E,16,RAINTIP,20211213 0542,20211213 0542,19.26, ,INCHES
TLD,E,16,RAINTIP,20211213 0548,20211213 0548,19.28, ,INCHES
TLD,E,16,RAINTIP,20211213 0550,20211213 0550,19.29, ,INCHES
TLD,E,16,RAINTIP,20211213 0551,20211213 0551,19.30, ,INCHES
TLD,E,16,RAINTIP,20211213 0554,20211213 0554,19.31, ,INCHES
TLD,E,16,RAINTIP,20211213 0555,20211213 0555,19.32, ,INCHES
TLD,E,16,RAINTIP,20211213 0556,20211213 0556,19.33, ,INCHES
TLD,E,16,RAINTIP,20211213 0557,20211213 0557,19.34, ,INCHES
TLD,E,16,RAINTIP,20211213 0559,20211213 0559,19.35, ,INCHES
TLD,E,16,RAINTIP,20211213 0600,20211213 0600,19.35, ,INCHES
TLD,E,16,RAINTIP,20211213 0602,20211213 0602,19.36, ,INCHES
TLD,E,16,RAINTIP,20211213 0605,20211213 0605,19.37, ,INCHES
TLD,E,16,RAINTIP,20211213 0606,20211213 0606,19.38, ,INCHES
TLD,E,16,RAINTIP,20211213 0608,20211213 0608,19.40, ,INCHES
TLD,E,16,RAINTIP,20211213 0610,20211213 0610,19.41, ,INCHES
TLD,E,16,RAINTIP,20211213 0611,20211213 0611,19.42, ,INCHES
TLD,E,16,RAINTIP,20211213 0613,20211213 0613,19.43, ,INCHES
TLD,E,16,RAINTIP,20211213 0614,20211213 0614,19.45, ,INCHES
